Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CDK15,261,236,KEA3,0.17142857142857143,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,236,222,KEA3,0.21142857142857144,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,251,231,KEA3,0.18571428571428572,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,107,97,KEA3,0.6571428571428571,3,CMGC,CDK,CDK8,CDK19
CDK2,18.666666666666668,6,KEA3,0.9857142857142858,4,CMGC,CDK,CDC2,CDK2
CDK20,288,254,KEA3,0.12,1,CMGC,CDK,CCRK,CDK20
CDK3,96.66666666666666,80,KEA3,0.72,3,CMGC,CDK,CDC2,CDK3
CDK4,63,41,KEA3,0.8657142857142858,4,CMGC,CDK,CDK4,CDK4
CDK5,39.333333333333336,22,KEA3,0.9342857142857143,4,CMGC,CDK,CDK5,CDK5
CDK6,90,74,KEA3,0.7428571428571429,3,CMGC,CDK,CDK4,CDK6
CDK7,80.33333333333333,61,KEA3,0.7914285714285715,4,CMGC,CDK,CDK7,CDK7
CDK8,150.5,156,KEA3,0.4542857142857143,2,CMGC,CDK,CDK8,CDK8
CDK9,91.33333333333333,75,KEA3,0.74,3,CMGC,CDK,CDK9,CDK9
CDKL3,302,266,KEA3,0.08571428571428572,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,87,70,KEA3,0.7628571428571429,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,28.666666666666668,13,KEA3,0.9628571428571429,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,80.66666666666667,62,KEA3,0.7885714285714286,4,CAMK,RAD53,RAD53,CHEK2
CHUK,53,32,KEA3,0.8971428571428571,4,OTHER,IKK,IKK,CHUK
CLK1,166,170,KEA3,0.4,2,CMGC,CLK,CLK,CLK1
CLK2,141,144,KEA3,0.49142857142857144,2,CMGC,CLK,CLK,CLK2
CLK3,186.5,190,KEA3,0.32285714285714284,2,CMGC,CLK,CLK,CLK3
CLK4,321,282,KEA3,0.04,1,CMGC,CLK,CLK,CLK4
CSF1R,334,291,KEA3,0.014285714285714285,1,TK,PDGFR,PDGFR,CSF1R
CSK,174.66666666666666,178,KEA3,0.3657142857142857,2,TK,CSK,CSK,CSK
CSNK1A1,103.66666666666667,91,KEA3,0.6771428571428572,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,295,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,68.33333333333333,46,KEA3,0.8428571428571429,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,125,122,KEA3,0.5685714285714286,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,225.5,214,KEA3,0.23714285714285716,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,188,192,KEA3,0.3142857142857143,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,256,233,KEA3,0.18,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,55.33333333333333,33,KEA3,0.8942857142857142,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,126.33333333333333,127,KEA3,0.5542857142857143,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,151.66666666666666,159,KEA3,0.44285714285714284,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,138.66666666666666,142,KEA3,0.5,3,CAMK,DAPK,DAPK,DAPK3
DCLK1,52,31,KEA3,0.9,4,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,71,50,KEA3,0.8285714285714286,4,TK,DDR,DDR,DDR1
DDR2,118,113,KEA3,0.6,3,TK,DDR,DDR,DDR2
DMPK,224,211,KEA3,0.24571428571428572,1,AGC,DMPK,GEK,DMPK
DYRK1A,113,108,KEA3,0.6171428571428571,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,72.66666666666667,51,KEA3,0.8228571428571428,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,122.33333333333333,119,KEA3,0.58,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,193,194,KEA3,0.30857142857142855,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,102,89,KEA3,0.6885714285714286,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,96,78,KEA3,0.7257142857142858,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,51,30,KEA3,0.9057142857142857,4,TK,EGFR,EGFR,EGFR
EIF2AK1,315,277,KEA3,0.054285714285714284,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,156.66666666666666,164,KEA3,0.4228571428571429,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,293,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,281,KEA3,0.04285714285714286,1,TK,EPH,EPH,EPHA2
EPHA3,118,113,KEA3,0.6,3,TK,EPH,EPH,EPHA3
EPHA4,326,285,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHA4
EPHA8,335,292,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,322,283,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHB1
EPHB2,290,256,KEA3,0.11428571428571428,1,TK,EPH,EPH,EPHB2
EPHB3,205,201,KEA3,0.28285714285714286,2,TK,EPH,EPH,EPHB3
ERBB2,55.5,35,KEA3,0.8857142857142857,4,TK,EGFR,EGFR,ERBB2
ERBB4,165,169,KEA3,0.4085714285714286,2,TK,EGFR,EGFR,ERBB4
FASTK,232.5,219,KEA3,0.22,1,ATYPICAL,FAST,FAST,FASTK
FER,33.5,17,KEA3,0.9485714285714286,4,TK,FER,FER,FER
FES,267,239,KEA3,0.16285714285714287,1,TK,FER,FER,FES
FGFR1,119,115,KEA3,0.5942857142857143,3,TK,FGFR,FGFR,FGFR1
FGFR2,171,176,KEA3,0.3742857142857143,2,TK,FGFR,FGFR,FGFR2
FGFR3,90,74,KEA3,0.7428571428571429,3,TK,FGFR,FGFR,FGFR3
FGFR4,55.5,35,KEA3,0.8857142857142857,4,TK,FGFR,FGFR,FGFR4
FGR,48,28,KEA3,0.9142857142857143,4,TK,SRC,SRCA,FGR
FLT1,305,269,KEA3,0.07714285714285714,1,TK,VEGFR,VEGFR,FLT1
FLT3,185,188,KEA3,0.32857142857142857,2,TK,PDGFR,PDGFR,FLT3
FLT4,265,238,KEA3,0.1657142857142857,1,TK,VEGFR,VEGFR,FLT4
FRK,194.5,197,KEA3,0.29714285714285715,2,TK,SRC,FRK,FRK
FYN,65.66666666666667,43,KEA3,0.8542857142857143,4,TK,SRC,SRCA,FYN
GRK1,162,166,KEA3,0.41714285714285715,2,AGC,GRK,GRK,GRK1
GRK2,57.666666666666664,37,KEA3,0.8771428571428571,4,AGC,GRK,BARK,GRK2
GRK3,227.5,216,KEA3,0.22857142857142856,1,AGC,GRK,BARK,GRK3
GRK5,132,133,KEA3,0.5342857142857143,3,AGC,GRK,GRK,GRK5
GRK6,182,185,KEA3,0.34,2,AGC,GRK,GRK,GRK6
GSK3A,74.33333333333333,55,KEA3,0.8085714285714286,4,CMGC,GSK,GSK,GSK3A
GSK3B,81,63,KEA3,0.7828571428571428,4,CMGC,GSK,GSK,GSK3B
HASPIN,222,209,KEA3,0.25142857142857145,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,115.66666666666667,111,KEA3,0.6085714285714285,3,TK,SRC,SRCB,HCK
HIPK1,73,52,KEA3,0.8171428571428572,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,146.66666666666666,150,KEA3,0.4714285714285714,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,291,257,KEA3,0.11142857142857143,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,66,44,KEA3,0.8485714285714285,4,CMGC,DYRK,HIPK,HIPK4
ICK,103,90,KEA3,0.6828571428571428,3,CMGC,RCK,RCK,CILK1
IGF1R,163.33333333333334,167,KEA3,0.4142857142857143,2,TK,INSR,INSR,IGF1R
IKBKB,113.33333333333333,109,KEA3,0.6142857142857143,3,OTHER,IKK,IKK,IKBKB
IKBKE,40.333333333333336,24,KEA3,0.9285714285714286,4,OTHER,IKK,IKK,IKBKE
ILK,105,94,KEA3,0.6657142857142857,3,TKL,MLK,ILK,ILK
INSR,138.33333333333334,141,KEA3,0.5028571428571429,3,TK,INSR,INSR,INSR
IRAK1,140,143,KEA3,0.49714285714285716,2,TKL,IRAK,IRAK,IRAK1
IRAK3,249,229,KEA3,0.19142857142857142,1,TKL,IRAK,IRAK,IRAK3
IRAK4,289,255,KEA3,0.11714285714285715,1,TKL,IRAK,IRAK,IRAK4
ITK,132.66666666666666,135,KEA3,0.5257142857142857,3,TK,TEC,TEC,ITK
JAK1,143.5,147,KEA3,0.4828571428571429,2,TK,JAKA,JAKA,JAK1
JAK2,66,44,KEA3,0.8485714285714285,4,TK,JAKA,JAKA,JAK2
JAK3,176.66666666666666,179,KEA3,0.3628571428571429,2,TK,JAKA,JAKA,JAK3
KDR,300,264,KEA3,0.09142857142857143,1,TK,VEGFR,VEGFR,KDR
KIT,113,108,KEA3,0.6171428571428571,3,TK,PDGFR,PDGFR,KIT
KSR1,125,122,KEA3,0.5685714285714286,3,TKL,RAF,KSR,KSR1
KSR2,208,203,KEA3,0.2742857142857143,2,TKL,RAF,KSR,KSR2
LATS1,193.66666666666666,195,KEA3,0.3057142857142857,2,AGC,NDR,NDR,LATS1
LATS2,96,78,KEA3,0.7257142857142858,3,AGC,NDR,NDR,LATS2
LCK,45,26,KEA3,0.9228571428571428,4,TK,SRC,SRCB,LCK
LIMK1,104,92,KEA3,0.6714285714285714,3,TKL,LISK,LIMK,LIMK1
LIMK2,47,27,KEA3,0.92,4,TKL,LISK,LIMK,LIMK2
LRRK2,161,165,KEA3,0.42,2,TKL,LRRK,LRRK,LRRK2
LYN,94.66666666666667,77,KEA3,0.7342857142857143,3,TK,SRC,SRCB,LYN
MAK,260,235,KEA3,0.1742857142857143,1,CMGC,RCK,RCK,MAK
MAP2K1,57.66666666666667,38,KEA3,0.8742857142857143,4,STE,STE7,MEK1,MAP2K1
MAP2K2,149.5,154,KEA3,0.46,2,STE,STE7,MEK1,MAP2K2
MAP2K3,76,56,KEA3,0.8057142857142857,4,STE,STE7,MEK3,MAP2K3
MAP2K4,110.66666666666667,106,KEA3,0.6285714285714286,3,STE,STE7,MEK4,MAP2K4
MAP2K6,180,183,KEA3,0.3485714285714286,2,STE,STE7,MEK3,MAP2K6
MAP2K7,148.5,153,KEA3,0.46285714285714286,2,STE,STE7,MEK7,MAP2K7
MAP3K1,227,215,KEA3,0.23142857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,268,240,KEA3,0.16,1,TKL,MLK,MLK,MAP3K10
MAP3K11,180.66666666666666,184,KEA3,0.3457142857142857,2,TKL,MLK,MLK,MAP3K11
MAP3K13,247,227,KEA3,0.19714285714285715,1,TKL,MLK,LZK,MAP3K13
MAP3K14,118.66666666666667,114,KEA3,0.5971428571428572,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,108,99,KEA3,0.6485714285714286,3,TKL,MLK,ZAK,MAP3K20
MAP3K3,286,252,KEA3,0.12571428571428572,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,190,193,KEA3,0.31142857142857144,2,STE,STE11,MEKK4,MAP3K4
MAP3K5,127.33333333333333,129,KEA3,0.5485714285714286,3,STE,STE11,ASK,MAP3K5
MAP3K6,137,139,KEA3,0.5114285714285715,3,STE,STE11,ASK,MAP3K6
MAP3K7,113,108,KEA3,0.6171428571428571,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,93,76,KEA3,0.7371428571428571,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,262,237,KEA3,0.16857142857142857,1,STE,STE20,KHS,MAP4K1
MAP4K2,171.5,177,KEA3,0.37142857142857144,2,STE,STE20,KHS,MAP4K2
MAP4K3,295,260,KEA3,0.10285714285714286,1,STE,STE20,KHS,MAP4K3
MAP4K4,309,272,KEA3,0.06857142857142857,1,STE,STE20,MSN,MAP4K4
MAP4K5,122,118,KEA3,0.5857142857142857,3,STE,STE20,KHS,MAP4K5
MAPK1,43,25,KEA3,0.9257142857142857,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,153,160,KEA3,0.4342857142857143,2,CMGC,MAPK,JNK,MAPK10
MAPK11,79.66666666666667,60,KEA3,0.7942857142857143,4,CMGC,MAPK,P38,MAPK11
MAPK12,128.33333333333334,131,KEA3,0.54,3,CMGC,MAPK,P38,MAPK12
MAPK13,182.33333333333334,186,KEA3,0.33714285714285713,2,CMGC,MAPK,P38,MAPK13
MAPK14,33,16,KEA3,0.9514285714285714,4,CMGC,MAPK,P38,MAPK14
MAPK15,207,202,KEA3,0.27714285714285714,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,56,36,KEA3,0.8828571428571429,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,231,218,KEA3,0.22285714285714286,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,109,101,KEA3,0.6428571428571429,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,74,54,KEA3,0.8114285714285714,4,CMGC,MAPK,JNK,MAPK8
MAPK9,58.333333333333336,39,KEA3,0.8714285714285714,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,97,82,KEA3,0.7114285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,297,261,KEA3,0.1,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,97,82,KEA3,0.7114285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,125.33333333333333,123,KEA3,0.5657142857142857,3,CAMK,CAMKL,MARK,MARK2
MARK3,105.66666666666666,95,KEA3,0.6628571428571428,3,CAMK,CAMKL,MARK,MARK3
MARK4,333,290,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,246,226,KEA3,0.2,1,AGC,MAST,MAST,MAST1
MAST2,314,276,KEA3,0.05714285714285714,1,AGC,MAST,MAST,MAST2
MATK,233,220,KEA3,0.21714285714285714,1,TK,CSK,CSK,MATK
MELK,303,267,KEA3,0.08285714285714285,1,CAMK,CAMKL,MELK,MELK
MERTK,151,158,KEA3,0.44571428571428573,2,TK,AXL,AXL,MERTK
MET,167.66666666666666,172,KEA3,0.3914285714285714,2,TK,MET,MET,MET
MKNK1,151,158,KEA3,0.44571428571428573,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,222,209,KEA3,0.25142857142857145,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,240,223,KEA3,0.20857142857142857,1,CMGC,RCK,RCK,MOK
MOS,301,265,KEA3,0.08857142857142856,1,OTHER,MOS,MOS,MOS
MST1R,276,246,KEA3,0.14285714285714285,1,TK,MET,MET,MST1R
MTOR,100.33333333333333,87,KEA3,0.6971428571428572,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,212,204,KEA3,0.2714285714285714,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,216,207,KEA3,0.26,2,STE,STE20,NINAC,MYO3A
NEK10,283,250,KEA3,0.13142857142857142,1,OTHER,NEK,NEK10,NEK10
NEK11,313,275,KEA3,0.06,1,OTHER,NEK,NEK11,NEK11
NEK2,63.333333333333336,42,KEA3,0.8628571428571429,4,OTHER,NEK,NEK2,NEK2
NEK3,169.5,174,KEA3,0.38571428571428573,2,OTHER,NEK,NEK1,NEK3
NEK4,182,185,KEA3,0.34,2,OTHER,NEK,NEK4,NEK4
NEK6,142.66666666666666,146,KEA3,0.4857142857142857,2,OTHER,NEK,NEK6,NEK6
NEK8,220.5,208,KEA3,0.2571428571428571,2,OTHER,NEK,NEK8,NEK8
NEK9,153.5,161,KEA3,0.43142857142857144,2,OTHER,NEK,NEK8,NEK9
NIM1K,269,241,KEA3,0.15714285714285714,1,CAMK,CAMKL,NIM1,NIM1K
NLK,186.66666666666666,191,KEA3,0.32,2,CMGC,MAPK,NMO,NLK
NPR2,125.5,124,KEA3,0.5628571428571428,3,RGC,RGC,RGC,NPR2
NRBP2,227,215,KEA3,0.23142857142857143,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,136,137,KEA3,0.5171428571428571,3,TK,TRK,TRK,NTRK1
NTRK2,51,30,KEA3,0.9057142857142857,4,TK,TRK,TRK,NTRK2
NTRK3,225,213,KEA3,0.24,1,TK,TRK,TRK,NTRK3
NUAK1,174.66666666666666,178,KEA3,0.3657142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,293,258,KEA3,0.10857142857142857,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274,244,KEA3,0.14857142857142858,1,STE,STE20,FRAY,OXSR1
PAK1,24.666666666666668,10,KEA3,0.9714285714285714,4,STE,STE20,PAKA,PAK1
PAK2,146.66666666666666,150,KEA3,0.4714285714285714,2,STE,STE20,PAKA,PAK2
PAK3,128,130,KEA3,0.5428571428571428,3,STE,STE20,PAKA,PAK3
PAK4,55.333333333333336,34,KEA3,0.8914285714285715,4,STE,STE20,PAKB,PAK4
PAK5,328,287,KEA3,0.025714285714285714,1,STE,STE20,PAKB,PAK5
PAK6,198.5,200,KEA3,0.2857142857142857,2,STE,STE20,PAKB,PAK6
PASK,294,259,KEA3,0.10571428571428572,1,CAMK,CAMKL,PASK,PASK
PBK,188,192,KEA3,0.3142857142857143,2,OTHER,TOPK,TOPK,PBK
PDGFRA,194,196,KEA3,0.3028571428571429,2,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,167.66666666666666,172,KEA3,0.3914285714285714,2,TK,PDGFR,PDGFR,PDGFRB
