Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CDK15,263,241,KEA3,0.1657142857142857,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,248,231,KEA3,0.19714285714285715,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,254,236,KEA3,0.18,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,196,201,KEA3,0.3057142857142857,2,CMGC,CDK,CDK8,CDK19
CDK2,16.333333333333332,6,KEA3,0.9857142857142858,4,CMGC,CDK,CDC2,CDK2
CDK20,290,259,KEA3,0.11428571428571428,1,CMGC,CDK,CCRK,CDK20
CDK3,94.66666666666667,91,KEA3,0.7,3,CMGC,CDK,CDC2,CDK3
CDK4,37.333333333333336,19,KEA3,0.9457142857142857,4,CMGC,CDK,CDK4,CDK4
CDK5,27.666666666666664,14,KEA3,0.96,4,CMGC,CDK,CDK5,CDK5
CDK6,60,42,KEA3,0.8628571428571429,4,CMGC,CDK,CDK4,CDK6
CDK7,86,78,KEA3,0.7428571428571429,3,CMGC,CDK,CDK7,CDK7
CDK8,106,105,KEA3,0.66,3,CMGC,CDK,CDK8,CDK8
CDK9,59.66666666666667,41,KEA3,0.8685714285714285,4,CMGC,CDK,CDK9,CDK9
CDKL3,303,270,KEA3,0.08285714285714285,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,72,59,KEA3,0.8057142857142857,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,15.333333333333334,4,KEA3,0.9914285714285714,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,55.666666666666664,34,KEA3,0.8914285714285715,4,CAMK,RAD53,RAD53,CHEK2
CHUK,86.33333333333333,79,KEA3,0.74,3,OTHER,IKK,IKK,CHUK
CLK1,174,178,KEA3,0.38,2,CMGC,CLK,CLK,CLK1
CLK2,133,137,KEA3,0.52,3,CMGC,CLK,CLK,CLK2
CLK3,210,210,KEA3,0.2742857142857143,2,CMGC,CLK,CLK,CLK3
CLK4,323,287,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,335,295,KEA3,0.011428571428571429,1,TK,PDGFR,PDGFR,CSF1R
CSK,174.66666666666666,179,KEA3,0.37714285714285717,2,TK,CSK,CSK,CSK
CSNK1A1,88.66666666666667,81,KEA3,0.7342857142857143,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,339,299,KEA3,0,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,47.333333333333336,26,KEA3,0.9257142857142857,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,137.33333333333334,141,KEA3,0.5085714285714286,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,227,220,KEA3,0.23714285714285716,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,188,191,KEA3,0.33714285714285713,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,259,239,KEA3,0.17142857142857143,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,74,62,KEA3,0.7971428571428572,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,130.66666666666666,135,KEA3,0.5342857142857143,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,76.33333333333333,65,KEA3,0.7857142857142857,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,54.333333333333336,33,KEA3,0.9,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,45,23,KEA3,0.9342857142857143,4,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,75,64,KEA3,0.7885714285714286,4,TK,DDR,DDR,DDR1
DDR2,184,186,KEA3,0.3514285714285714,2,TK,DDR,DDR,DDR2
DMPK,148,152,KEA3,0.4714285714285714,2,AGC,DMPK,GEK,DMPK
DYRK1A,38.333333333333336,20,KEA3,0.9428571428571428,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,70,55,KEA3,0.8171428571428572,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,92.66666666666667,87,KEA3,0.7142857142857143,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,191,193,KEA3,0.32857142857142857,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,112.5,112,KEA3,0.6257142857142857,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,56.5,35,KEA3,0.8885714285714286,4,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,69.33333333333333,53,KEA3,0.8228571428571428,4,TK,EGFR,EGFR,EGFR
EIF2AK1,315,280,KEA3,0.054285714285714284,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,61.333333333333336,44,KEA3,0.8571428571428571,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,297,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,321,285,KEA3,0.04,1,TK,EPH,EPH,EPHA2
EPHA3,121,120,KEA3,0.5885714285714285,3,TK,EPH,EPH,EPHA3
EPHA4,328,290,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHA4
EPHA8,336,296,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,324,288,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,292,261,KEA3,0.10857142857142857,1,TK,EPH,EPH,EPHB2
EPHB3,243,227,KEA3,0.20857142857142857,1,TK,EPH,EPH,EPHB3
ERBB2,134.5,138,KEA3,0.5171428571428571,3,TK,EGFR,EGFR,ERBB2
ERBB4,320,284,KEA3,0.04285714285714286,1,TK,EGFR,EGFR,ERBB4
FASTK,234,224,KEA3,0.22,1,ATYPICAL,FAST,FAST,FASTK
FER,57,36,KEA3,0.8828571428571429,4,TK,FER,FER,FER
FES,270,244,KEA3,0.15714285714285714,1,TK,FER,FER,FES
FGFR1,154.66666666666666,160,KEA3,0.44285714285714284,2,TK,FGFR,FGFR,FGFR1
FGFR2,161,167,KEA3,0.42,2,TK,FGFR,FGFR,FGFR2
FGFR3,109,109,KEA3,0.6371428571428571,3,TK,FGFR,FGFR,FGFR3
FGFR4,62,45,KEA3,0.8542857142857143,4,TK,FGFR,FGFR,FGFR4
FGR,70.5,56,KEA3,0.8142857142857143,4,TK,SRC,SRCA,FGR
FLT1,306,273,KEA3,0.07428571428571429,1,TK,VEGFR,VEGFR,FLT1
FLT3,232,223,KEA3,0.22285714285714286,1,TK,PDGFR,PDGFR,FLT3
FLT4,267,243,KEA3,0.16,1,TK,VEGFR,VEGFR,FLT4
FRK,198.5,205,KEA3,0.2914285714285714,2,TK,SRC,FRK,FRK
FYN,59.333333333333336,40,KEA3,0.8714285714285714,4,TK,SRC,SRCA,FYN
GRK1,162,168,KEA3,0.41714285714285715,2,AGC,GRK,GRK,GRK1
GRK2,49.333333333333336,30,KEA3,0.9085714285714286,4,AGC,GRK,BARK,GRK2
GRK3,230,222,KEA3,0.22857142857142856,1,AGC,GRK,BARK,GRK3
GRK5,73.33333333333333,61,KEA3,0.8,4,AGC,GRK,GRK,GRK5
GRK6,198.33333333333334,204,KEA3,0.29714285714285715,2,AGC,GRK,GRK,GRK6
GSK3A,90,83,KEA3,0.7285714285714285,3,CMGC,GSK,GSK,GSK3A
GSK3B,26.333333333333332,13,KEA3,0.9628571428571429,4,CMGC,GSK,GSK,GSK3B
HASPIN,222,217,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,135,139,KEA3,0.5142857142857142,3,TK,SRC,SRCB,HCK
HIPK1,74.5,63,KEA3,0.7942857142857143,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,84.33333333333333,76,KEA3,0.7485714285714286,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,293,262,KEA3,0.10571428571428572,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,77.5,66,KEA3,0.7828571428571428,4,CMGC,DYRK,HIPK,HIPK4
ICK,98,94,KEA3,0.6914285714285714,3,CMGC,RCK,RCK,CILK1
IGF1R,164.66666666666666,171,KEA3,0.4085714285714286,2,TK,INSR,INSR,IGF1R
IKBKB,121.33333333333333,121,KEA3,0.5857142857142857,3,OTHER,IKK,IKK,IKBKB
IKBKE,125.33333333333333,125,KEA3,0.5742857142857143,3,OTHER,IKK,IKK,IKBKE
ILK,107,107,KEA3,0.6514285714285715,3,TKL,MLK,ILK,ILK
INSR,166,172,KEA3,0.4057142857142857,2,TK,INSR,INSR,INSR
IRAK1,140.5,143,KEA3,0.49714285714285716,2,TKL,IRAK,IRAK,IRAK1
IRAK3,250.5,234,KEA3,0.18571428571428572,1,TKL,IRAK,IRAK,IRAK3
IRAK4,291,260,KEA3,0.11142857142857143,1,TKL,IRAK,IRAK,IRAK4
ITK,155.33333333333334,162,KEA3,0.43714285714285717,2,TK,TEC,TEC,ITK
JAK1,147.5,151,KEA3,0.4742857142857143,2,TK,JAKA,JAKA,JAK1
JAK2,64,48,KEA3,0.84,4,TK,JAKA,JAKA,JAK2
JAK3,190.66666666666666,192,KEA3,0.3342857142857143,2,TK,JAKA,JAKA,JAK3
KDR,301,268,KEA3,0.08857142857142856,1,TK,VEGFR,VEGFR,KDR
KIT,111,111,KEA3,0.6314285714285715,3,TK,PDGFR,PDGFR,KIT
KSR1,130,133,KEA3,0.54,3,TKL,RAF,KSR,KSR1
KSR2,96,92,KEA3,0.6971428571428572,3,TKL,RAF,KSR,KSR2
LATS1,195,200,KEA3,0.30857142857142855,2,AGC,NDR,NDR,LATS1
LATS2,131,136,KEA3,0.5285714285714286,3,AGC,NDR,NDR,LATS2
LCK,79.66666666666667,68,KEA3,0.7771428571428571,4,TK,SRC,SRCB,LCK
LIMK1,99,95,KEA3,0.6885714285714286,3,TKL,LISK,LIMK,LIMK1
LIMK2,81,70,KEA3,0.7685714285714286,4,TKL,LISK,LIMK,LIMK2
LRRK2,146.5,148,KEA3,0.4828571428571429,2,TKL,LRRK,LRRK,LRRK2
LYN,116,114,KEA3,0.6171428571428571,3,TK,SRC,SRCB,LYN
MAK,262,240,KEA3,0.16857142857142857,1,CMGC,RCK,RCK,MAK
MAP2K1,60,42,KEA3,0.8628571428571429,4,STE,STE7,MEK1,MAP2K1
MAP2K2,144.5,147,KEA3,0.4857142857142857,2,STE,STE7,MEK1,MAP2K2
MAP2K3,63,47,KEA3,0.8428571428571429,4,STE,STE7,MEK3,MAP2K3
MAP2K4,130,133,KEA3,0.54,3,STE,STE7,MEK4,MAP2K4
MAP2K6,153,157,KEA3,0.4514285714285714,2,STE,STE7,MEK3,MAP2K6
MAP2K7,170,174,KEA3,0.39714285714285713,2,STE,STE7,MEK7,MAP2K7
MAP3K1,215,214,KEA3,0.26,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,271,245,KEA3,0.15428571428571428,1,TKL,MLK,MLK,MAP3K10
MAP3K11,196.66666666666666,202,KEA3,0.3028571428571429,2,TKL,MLK,MLK,MAP3K11
MAP3K13,248.5,232,KEA3,0.19428571428571428,1,TKL,MLK,LZK,MAP3K13
MAP3K14,108,108,KEA3,0.6428571428571429,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,107,107,KEA3,0.6514285714285715,3,TKL,MLK,ZAK,MAP3K20
MAP3K3,289,258,KEA3,0.11714285714285715,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,177,181,KEA3,0.3657142857142857,2,STE,STE11,MEKK4,MAP3K4
MAP3K5,130.33333333333334,134,KEA3,0.5371428571428571,3,STE,STE11,ASK,MAP3K5
MAP3K6,143,146,KEA3,0.48857142857142855,2,STE,STE11,ASK,MAP3K6
MAP3K7,118,117,KEA3,0.6057142857142858,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,92,86,KEA3,0.72,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,264,242,KEA3,0.16285714285714287,1,STE,STE20,KHS,MAP4K1
MAP4K2,197,203,KEA3,0.3,2,STE,STE20,KHS,MAP4K2
MAP4K3,297,265,KEA3,0.09714285714285714,1,STE,STE20,KHS,MAP4K3
MAP4K4,310,276,KEA3,0.06571428571428571,1,STE,STE20,MSN,MAP4K4
MAP4K5,151,156,KEA3,0.45714285714285713,2,STE,STE20,KHS,MAP4K5
MAPK1,41.66666666666667,21,KEA3,0.94,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,162.33333333333334,169,KEA3,0.4142857142857143,2,CMGC,MAPK,JNK,MAPK10
MAPK11,109,109,KEA3,0.6371428571428571,3,CMGC,MAPK,P38,MAPK11
MAPK12,127,129,KEA3,0.56,3,CMGC,MAPK,P38,MAPK12
MAPK13,158,163,KEA3,0.4342857142857143,2,CMGC,MAPK,P38,MAPK13
MAPK14,35.333333333333336,18,KEA3,0.9485714285714286,4,CMGC,MAPK,P38,MAPK14
MAPK15,221.5,216,KEA3,0.2542857142857143,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,57.66666666666667,38,KEA3,0.8771428571428571,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,232,223,KEA3,0.22285714285714286,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,110.33333333333333,110,KEA3,0.6342857142857142,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,81,70,KEA3,0.7685714285714286,4,CMGC,MAPK,JNK,MAPK8
MAPK9,48,27,KEA3,0.92,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,105,103,KEA3,0.6657142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,299,266,KEA3,0.09428571428571429,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,55.666666666666664,34,KEA3,0.8914285714285715,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,118.66666666666667,118,KEA3,0.6,3,CAMK,CAMKL,MARK,MARK2
MARK3,194.66666666666666,199,KEA3,0.31142857142857144,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,294,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,247,230,KEA3,0.2,1,AGC,MAST,MAST,MAST1
MAST2,314,279,KEA3,0.05714285714285714,1,AGC,MAST,MAST,MAST2
MATK,252,235,KEA3,0.18285714285714286,1,TK,CSK,CSK,MATK
MELK,304,271,KEA3,0.08,1,CAMK,CAMKL,MELK,MELK
MERTK,154,158,KEA3,0.44857142857142857,2,TK,AXL,AXL,MERTK
MET,149.33333333333334,153,KEA3,0.4685714285714286,2,TK,MET,MET,MET
MKNK1,49,29,KEA3,0.9114285714285715,4,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,147,149,KEA3,0.48,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,241,226,KEA3,0.21142857142857144,1,CMGC,RCK,RCK,MOK
MOS,302,269,KEA3,0.08571428571428572,1,OTHER,MOS,MOS,MOS
MST1R,279,251,KEA3,0.13714285714285715,1,TK,MET,MET,MST1R
MTOR,117.66666666666667,116,KEA3,0.6114285714285714,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,206,209,KEA3,0.27714285714285714,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,200,206,KEA3,0.2885714285714286,2,STE,STE20,NINAC,MYO3A
NEK10,286,256,KEA3,0.12285714285714286,1,OTHER,NEK,NEK10,NEK10
NEK11,168,173,KEA3,0.4,2,OTHER,NEK,NEK11,NEK11
NEK2,82,72,KEA3,0.7628571428571429,4,OTHER,NEK,NEK2,NEK2
NEK3,158.5,164,KEA3,0.43142857142857144,2,OTHER,NEK,NEK1,NEK3
NEK4,186.5,190,KEA3,0.34,2,OTHER,NEK,NEK4,NEK4
NEK6,96.33333333333333,93,KEA3,0.6942857142857143,3,OTHER,NEK,NEK6,NEK6
NEK8,222,217,KEA3,0.24857142857142858,1,OTHER,NEK,NEK8,NEK8
NEK9,173,177,KEA3,0.38571428571428573,2,OTHER,NEK,NEK8,NEK9
NIM1K,272,246,KEA3,0.15142857142857144,1,CAMK,CAMKL,NIM1,NIM1K
NLK,158.66666666666666,165,KEA3,0.42857142857142855,2,CMGC,MAPK,NMO,NLK
NPR2,150,154,KEA3,0.4657142857142857,2,RGC,RGC,RGC,NPR2
NRBP2,227,220,KEA3,0.23714285714285716,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,194,198,KEA3,0.3142857142857143,2,TK,TRK,TRK,NTRK1
NTRK2,42,22,KEA3,0.9371428571428572,4,TK,TRK,TRK,NTRK2
NTRK3,213,212,KEA3,0.26857142857142857,2,TK,TRK,TRK,NTRK3
NUAK1,62.666666666666664,46,KEA3,0.8514285714285714,4,CAMK,CAMKL,NUAK,NUAK1
NUAK2,295,263,KEA3,0.10285714285714286,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,248,KEA3,0.1457142857142857,1,STE,STE20,FRAY,OXSR1
PAK1,25.666666666666668,12,KEA3,0.9657142857142857,4,STE,STE20,PAKA,PAK1
PAK2,163.33333333333334,170,KEA3,0.4114285714285714,2,STE,STE20,PAKA,PAK2
PAK3,133,137,KEA3,0.52,3,STE,STE20,PAKA,PAK3
PAK4,45.333333333333336,24,KEA3,0.9314285714285714,4,STE,STE20,PAKB,PAK4
PAK5,330,292,KEA3,0.02,1,STE,STE20,PAKB,PAK5
PAK6,192,195,KEA3,0.32285714285714284,2,STE,STE20,PAKB,PAK6
PASK,296,264,KEA3,0.1,1,CAMK,CAMKL,PASK,PASK
PBK,186,189,KEA3,0.34285714285714286,2,OTHER,TOPK,TOPK,PBK
PDGFRA,237,225,KEA3,0.21428571428571427,1,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,176.66666666666666,180,KEA3,0.37142857142857144,2,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,180,183,KEA3,0.36,2,OTHER,NKF4,NKF4,PDIK1L
