Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
AURKA,125.66666666666667,131,KEA3,0.5342857142857143,3,OTHER,AUR,AUR,AURKA
AURKB,61,45,KEA3,0.86,4,OTHER,AUR,AUR,AURKB
AURKC,185,191,KEA3,0.32571428571428573,2,OTHER,AUR,AUR,AURKC
AXL,133.5,141,KEA3,0.4942857142857143,2,TK,AXL,AXL,AXL
BLK,259.5,251,KEA3,0.12857142857142856,1,TK,SRC,SRCB,BLK
BMP2K,327,286,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,91,91,KEA3,0.7057142857142857,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,102,104,KEA3,0.6342857142857142,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,202,209,KEA3,0.26857142857142857,2,TKL,STKR,TYPE2,BMPR2
BMX,92,92,KEA3,0.7,3,TK,TEC,TEC,BMX
BRAF,188.5,194,KEA3,0.3171428571428571,2,TKL,RAF,RAF,BRAF
BRSK1,224.33333333333334,221,KEA3,0.2257142857142857,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,310,274,KEA3,0.06285714285714286,1,CAMK,CAMKL,BRSK,BRSK2
BTK,58.333333333333336,40,KEA3,0.8771428571428571,4,TK,TEC,TEC,BTK
BUB1,167,174,KEA3,0.37714285714285717,2,OTHER,BUB,BUB,BUB1
CAMK1,189.66666666666666,196,KEA3,0.31142857142857144,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,249,245,KEA3,0.14857142857142858,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,93.66666666666667,93,KEA3,0.6914285714285714,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,178.5,187,KEA3,0.34,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,101.33333333333333,103,KEA3,0.6457142857142857,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,51,29,KEA3,0.9085714285714286,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,107.66666666666667,108,KEA3,0.6142857142857143,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,150.66666666666666,157,KEA3,0.43714285714285717,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,195.5,203,KEA3,0.2857142857142857,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,293,261,KEA3,0.1,1,AGC,DMPK,GEK,CDC42BPA
CDC7,197.5,206,KEA3,0.27714285714285714,2,OTHER,CDC7,CDC7,CDC7
CDK1,102,104,KEA3,0.6342857142857142,3,CMGC,CDK,CDC2,CDK1
CDK11A,334,291,KEA3,0.014285714285714285,1,CMGC,CDK,CDK11,CDK11A
CDK11A,334,291,KEA3,0.014285714285714285,1,NA,NA,NA,CDK11A
CDK12,320,282,KEA3,0.04,1,CMGC,CDK,CRK7,CDK12
CDK15,70,59,KEA3,0.8171428571428572,4,CMGC,CDK,PFTAIRE,CDK15
CDK16,25,12,KEA3,0.9628571428571429,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,272,254,KEA3,0.12,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,256,249,KEA3,0.13428571428571429,1,CMGC,CDK,CDK8,CDK19
CDK2,58.33333333333333,39,KEA3,0.88,4,CMGC,CDK,CDC2,CDK2
CDK20,297,263,KEA3,0.09428571428571429,1,CMGC,CDK,CCRK,CDK20
CDK3,127.33333333333333,133,KEA3,0.52,3,CMGC,CDK,CDC2,CDK3
CDK4,42,19,KEA3,0.9428571428571428,4,CMGC,CDK,CDK4,CDK4
CDK5,52.33333333333333,30,KEA3,0.9057142857142857,4,CMGC,CDK,CDK5,CDK5
CDK6,68.66666666666667,57,KEA3,0.8257142857142857,4,CMGC,CDK,CDK4,CDK6
CDK7,88,86,KEA3,0.7285714285714285,3,CMGC,CDK,CDK7,CDK7
CDK8,216,218,KEA3,0.23714285714285716,1,CMGC,CDK,CDK8,CDK8
CDK9,155,163,KEA3,0.4142857142857143,2,CMGC,CDK,CDK9,CDK9
CDKL3,245,242,KEA3,0.15714285714285714,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,92,92,KEA3,0.7,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,68,55,KEA3,0.8314285714285714,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,107.66666666666667,108,KEA3,0.6142857142857143,3,CAMK,RAD53,RAD53,CHEK2
CHUK,120,122,KEA3,0.5685714285714286,3,OTHER,IKK,IKK,CHUK
CLK1,59.5,43,KEA3,0.8685714285714285,4,CMGC,CLK,CLK,CLK1
CLK2,90,90,KEA3,0.7085714285714285,3,CMGC,CLK,CLK,CLK2
CLK3,180.5,188,KEA3,0.3342857142857143,2,CMGC,CLK,CLK,CLK3
CLK4,323,284,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,231,226,KEA3,0.20857142857142857,1,TK,PDGFR,PDGFR,CSF1R
CSK,17.333333333333332,10,KEA3,0.9685714285714285,4,TK,CSK,CSK,CSK
CSNK1A1,123.66666666666666,128,KEA3,0.5457142857142857,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,233,229,KEA3,0.2,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,102,104,KEA3,0.6342857142857142,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,116.33333333333333,118,KEA3,0.5828571428571429,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,230.5,225,KEA3,0.21142857142857144,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,155,163,KEA3,0.4142857142857143,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,79,71,KEA3,0.7771428571428571,4,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,89.33333333333333,88,KEA3,0.7142857142857143,3,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,103.66666666666667,106,KEA3,0.6257142857142857,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,196,204,KEA3,0.28285714285714286,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,205,212,KEA3,0.2571428571428571,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,126,132,KEA3,0.5228571428571429,3,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,123,127,KEA3,0.5485714285714286,3,TK,DDR,DDR,DDR1
DDR2,4,2,KEA3,0.9971428571428571,4,TK,DDR,DDR,DDR2
DMPK,213,217,KEA3,0.24,1,AGC,DMPK,GEK,DMPK
DYRK1A,149,154,KEA3,0.44857142857142857,2,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,82.66666666666667,78,KEA3,0.7514285714285714,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,74,64,KEA3,0.8,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,211.5,216,KEA3,0.24285714285714285,1,CMGC,DYRK,DYRK2,DYRK3
DYRK4,47,25,KEA3,0.92,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,171,177,KEA3,0.36857142857142855,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,36.666666666666664,15,KEA3,0.9542857142857143,4,TK,EGFR,EGFR,EGFR
EIF2AK1,319,281,KEA3,0.04285714285714286,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,171.66666666666666,178,KEA3,0.3657142857142857,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,294,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,238,234,KEA3,0.18571428571428572,1,TK,EPH,EPH,EPHA2
EPHA3,117.5,120,KEA3,0.5742857142857143,3,TK,EPH,EPH,EPHA3
EPHA4,237,233,KEA3,0.18857142857142858,1,TK,EPH,EPH,EPHA4
EPHA8,336,293,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,324,285,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,172,179,KEA3,0.3628571428571429,2,TK,EPH,EPH,EPHB2
EPHB3,87,83,KEA3,0.7371428571428571,3,TK,EPH,EPH,EPHB3
ERBB2,164,171,KEA3,0.38571428571428573,2,TK,EGFR,EGFR,ERBB2
ERBB4,131,139,KEA3,0.5,3,TK,EGFR,EGFR,ERBB4
FASTK,153.5,160,KEA3,0.4257142857142857,2,ATYPICAL,FAST,FAST,FASTK
FER,99.5,101,KEA3,0.6542857142857142,3,TK,FER,FER,FER
FES,58,38,KEA3,0.8828571428571429,4,TK,FER,FER,FES
FGFR1,61.666666666666664,46,KEA3,0.8571428571428571,4,TK,FGFR,FGFR,FGFR1
FGFR2,96,96,KEA3,0.6714285714285714,3,TK,FGFR,FGFR,FGFR2
FGFR3,121.5,124,KEA3,0.5628571428571428,3,TK,FGFR,FGFR,FGFR3
FGFR4,40,16,KEA3,0.9514285714285714,4,TK,FGFR,FGFR,FGFR4
FGR,77,69,KEA3,0.7828571428571428,4,TK,SRC,SRCA,FGR
FLT1,243,239,KEA3,0.1657142857142857,1,TK,VEGFR,VEGFR,FLT1
FLT3,2,1,KEA3,1,4,TK,PDGFR,PDGFR,FLT3
FLT4,63,48,KEA3,0.8514285714285714,4,TK,VEGFR,VEGFR,FLT4
FRK,126,132,KEA3,0.5228571428571429,3,TK,SRC,FRK,FRK
FYN,58.666666666666664,42,KEA3,0.8714285714285714,4,TK,SRC,SRCA,FYN
GRK1,332,290,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,87.66666666666667,85,KEA3,0.7314285714285714,3,AGC,GRK,BARK,GRK2
GRK3,229.5,224,KEA3,0.21714285714285714,1,AGC,GRK,BARK,GRK3
GRK5,132.33333333333334,140,KEA3,0.49714285714285716,2,AGC,GRK,GRK,GRK5
GRK6,178,186,KEA3,0.34285714285714286,2,AGC,GRK,GRK,GRK6
GSK3A,110.33333333333333,113,KEA3,0.6,3,CMGC,GSK,GSK,GSK3A
GSK3B,75,66,KEA3,0.7914285714285715,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,219,KEA3,0.23142857142857143,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,96,96,KEA3,0.6714285714285714,3,TK,SRC,SRCB,HCK
HIPK1,105.5,107,KEA3,0.6228571428571429,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,164.33333333333334,172,KEA3,0.38285714285714284,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,299,265,KEA3,0.08857142857142856,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,161.5,168,KEA3,0.3942857142857143,2,CMGC,DYRK,HIPK,HIPK4
ICK,292,260,KEA3,0.10285714285714286,1,CMGC,RCK,RCK,CILK1
IGF1R,129,137,KEA3,0.5085714285714286,3,TK,INSR,INSR,IGF1R
IKBKB,107.66666666666667,108,KEA3,0.6142857142857143,3,OTHER,IKK,IKK,IKBKB
IKBKE,157,166,KEA3,0.4057142857142857,2,OTHER,IKK,IKK,IKBKE
ILK,161,167,KEA3,0.39714285714285713,2,TKL,MLK,ILK,ILK
INSR,74,64,KEA3,0.8,4,TK,INSR,INSR,INSR
IRAK1,143.5,149,KEA3,0.4685714285714286,2,TKL,IRAK,IRAK,IRAK1
IRAK3,254,247,KEA3,0.14,1,TKL,IRAK,IRAK,IRAK3
IRAK4,298,264,KEA3,0.09142857142857143,1,TKL,IRAK,IRAK,IRAK4
ITK,14.666666666666666,9,KEA3,0.9714285714285714,4,TK,TEC,TEC,ITK
JAK1,87.5,84,KEA3,0.7342857142857143,3,TK,JAKA,JAKA,JAK1
JAK2,56.333333333333336,35,KEA3,0.8914285714285715,4,TK,JAKA,JAKA,JAK2
JAK3,108.66666666666667,110,KEA3,0.6085714285714285,3,TK,JAKA,JAKA,JAK3
KDR,161,167,KEA3,0.39714285714285713,2,TK,VEGFR,VEGFR,KDR
KIT,30,14,KEA3,0.9571428571428572,4,TK,PDGFR,PDGFR,KIT
KSR1,122,125,KEA3,0.5542857142857143,3,TKL,RAF,KSR,KSR1
KSR2,191,198,KEA3,0.3028571428571429,2,TKL,RAF,KSR,KSR2
LATS1,202.66666666666666,210,KEA3,0.26571428571428574,2,AGC,NDR,NDR,LATS1
LATS2,154,161,KEA3,0.4228571428571429,2,AGC,NDR,NDR,LATS2
LCK,54.333333333333336,33,KEA3,0.8971428571428571,4,TK,SRC,SRCB,LCK
LIMK1,194,201,KEA3,0.29428571428571426,2,TKL,LISK,LIMK,LIMK1
LIMK2,108,109,KEA3,0.6114285714285714,3,TKL,LISK,LIMK,LIMK2
LRRK2,134,142,KEA3,0.48857142857142855,2,TKL,LRRK,LRRK,LRRK2
LYN,47,25,KEA3,0.92,4,TK,SRC,SRCB,LYN
MAK,69,58,KEA3,0.8228571428571428,4,CMGC,RCK,RCK,MAK
MAP2K1,114.66666666666667,116,KEA3,0.5885714285714285,3,STE,STE7,MEK1,MAP2K1
MAP2K2,154.5,162,KEA3,0.42,2,STE,STE7,MEK1,MAP2K2
MAP2K3,145,150,KEA3,0.46285714285714286,2,STE,STE7,MEK3,MAP2K3
MAP2K4,103.66666666666667,106,KEA3,0.6257142857142857,3,STE,STE7,MEK4,MAP2K4
MAP2K6,43.66666666666667,21,KEA3,0.9371428571428572,4,STE,STE7,MEK3,MAP2K6
MAP2K7,191,198,KEA3,0.3028571428571429,2,STE,STE7,MEK7,MAP2K7
MAP3K1,282,256,KEA3,0.11428571428571428,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,119,121,KEA3,0.5714285714285714,3,TKL,MLK,MLK,MAP3K10
MAP3K11,197.66666666666666,207,KEA3,0.2742857142857143,2,TKL,MLK,MLK,MAP3K11
MAP3K13,242,238,KEA3,0.17142857142857143,1,TKL,MLK,LZK,MAP3K13
MAP3K14,163,170,KEA3,0.38857142857142857,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,291,259,KEA3,0.10571428571428572,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,252,246,KEA3,0.14285714285714285,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,308,272,KEA3,0.06857142857142857,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,148.66666666666666,153,KEA3,0.4542857142857143,2,STE,STE11,ASK,MAP3K5
MAP3K6,268,253,KEA3,0.12285714285714286,1,STE,STE11,ASK,MAP3K6
MAP3K7,99,100,KEA3,0.66,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,173.5,181,KEA3,0.35714285714285715,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,65,52,KEA3,0.84,4,STE,STE20,KHS,MAP4K1
MAP4K2,96,96,KEA3,0.6714285714285714,3,STE,STE20,KHS,MAP4K2
MAP4K3,302,267,KEA3,0.08285714285714285,1,STE,STE20,KHS,MAP4K3
MAP4K4,314,277,KEA3,0.054285714285714284,1,STE,STE20,MSN,MAP4K4
MAP4K5,126,132,KEA3,0.5228571428571429,3,STE,STE20,KHS,MAP4K5
MAPK1,80,73,KEA3,0.7685714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,101.33333333333333,103,KEA3,0.6457142857142857,3,CMGC,MAPK,JNK,MAPK10
MAPK11,49.666666666666664,28,KEA3,0.9114285714285715,4,CMGC,MAPK,P38,MAPK11
MAPK12,96,96,KEA3,0.6714285714285714,3,CMGC,MAPK,P38,MAPK12
MAPK13,153,159,KEA3,0.43142857142857144,2,CMGC,MAPK,P38,MAPK13
MAPK14,48.333333333333336,27,KEA3,0.9142857142857143,4,CMGC,MAPK,P38,MAPK14
MAPK15,99.5,101,KEA3,0.6542857142857142,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,93.66666666666667,93,KEA3,0.6914285714285714,3,CMGC,MAPK,ERK1,MAPK3
MAPK6,243,239,KEA3,0.1657142857142857,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,155.33333333333334,164,KEA3,0.4114285714285714,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,66.66666666666667,54,KEA3,0.8342857142857143,4,CMGC,MAPK,JNK,MAPK8
MAPK9,89.33333333333333,88,KEA3,0.7142857142857143,3,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,127.66666666666667,134,KEA3,0.5171428571428571,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,304,268,KEA3,0.08,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,94,94,KEA3,0.6885714285714286,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,135.33333333333334,144,KEA3,0.4828571428571429,2,CAMK,CAMKL,MARK,MARK2
MARK3,193.66666666666666,200,KEA3,0.29714285714285715,2,CAMK,CAMKL,MARK,MARK3
MARK4,335,292,KEA3,0.011428571428571429,1,CAMK,CAMKL,MARK,MARK4
MAST1,244.5,241,KEA3,0.16,1,AGC,MAST,MAST,MAST1
MAST2,318,280,KEA3,0.045714285714285714,1,AGC,MAST,MAST,MAST2
MATK,41,18,KEA3,0.9457142857142857,4,TK,CSK,CSK,MATK
MELK,309,273,KEA3,0.06571428571428571,1,CAMK,CAMKL,MELK,MELK
MERTK,152,158,KEA3,0.4342857142857143,2,TK,AXL,AXL,MERTK
MET,114,115,KEA3,0.5914285714285714,3,TK,MET,MET,MET
MKNK1,191.66666666666666,199,KEA3,0.3,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,234.5,231,KEA3,0.19428571428571428,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,243.5,240,KEA3,0.16285714285714287,1,CMGC,RCK,RCK,MOK
MOS,307,271,KEA3,0.07142857142857142,1,OTHER,MOS,MOS,MOS
MST1R,47,25,KEA3,0.92,4,TK,MET,MET,MST1R
MTOR,98.66666666666667,99,KEA3,0.6628571428571428,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,233.5,230,KEA3,0.19714285714285715,1,CAMK,MLCK,MLCK,MYLK2
MYO3A,285,257,KEA3,0.11142857142857143,1,STE,STE20,NINAC,MYO3A
NEK10,188,193,KEA3,0.32,2,OTHER,NEK,NEK10,NEK10
NEK11,317,279,KEA3,0.04857142857142857,1,OTHER,NEK,NEK11,NEK11
NEK2,93.66666666666667,93,KEA3,0.6914285714285714,3,OTHER,NEK,NEK2,NEK2
NEK3,128.5,136,KEA3,0.5114285714285715,3,OTHER,NEK,NEK1,NEK3
NEK4,195.5,203,KEA3,0.2857142857142857,2,OTHER,NEK,NEK4,NEK4
NEK6,54,32,KEA3,0.9,4,OTHER,NEK,NEK6,NEK6
NEK8,203,211,KEA3,0.26285714285714284,2,OTHER,NEK,NEK8,NEK8
NEK9,73.5,62,KEA3,0.8085714285714286,4,OTHER,NEK,NEK8,NEK9
NIM1K,206,214,KEA3,0.25142857142857145,2,CAMK,CAMKL,NIM1,NIM1K
NLK,177.33333333333334,185,KEA3,0.3457142857142857,2,CMGC,MAPK,NMO,NLK
NPR2,115.5,117,KEA3,0.5857142857142857,3,RGC,RGC,RGC,NPR2
NRBP2,227,223,KEA3,0.22,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,7,3,KEA3,0.9914285714285714,4,TK,TRK,TRK,NTRK1
NTRK2,242,238,KEA3,0.17142857142857143,1,TK,TRK,TRK,NTRK2
NTRK3,81,76,KEA3,0.76,4,TK,TRK,TRK,NTRK3
NUAK1,184.66666666666666,190,KEA3,0.32857142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,301,266,KEA3,0.08571428571428572,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,255,KEA3,0.11714285714285715,1,STE,STE20,FRAY,OXSR1
PAK1,74.33333333333333,65,KEA3,0.7971428571428572,4,STE,STE20,PAKA,PAK1
PAK2,114,115,KEA3,0.5914285714285714,3,STE,STE20,PAKA,PAK2
PAK3,124,129,KEA3,0.54,3,STE,STE20,PAKA,PAK3
PAK4,46.666666666666664,24,KEA3,0.9285714285714286,4,STE,STE20,PAKB,PAK4
PAK5,329,288,KEA3,0.022857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,121,123,KEA3,0.5657142857142857,3,STE,STE20,PAKB,PAK6
PASK,248,243,KEA3,0.15428571428571428,1,CAMK,CAMKL,PASK,PASK
PBK,201,208,KEA3,0.2714285714285714,2,OTHER,TOPK,TOPK,PBK
PDGFRA,10,5,KEA3,0.9857142857142858,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,12,8,KEA3,0.9742857142857143,4,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,306,270,KEA3,0.07428571428571429,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,62.5,47,KEA3,0.8542857142857143,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,71,60,KEA3,0.8142857142857143,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,8,4,KEA3,0.9885714285714285,4,NA,NA,NA,PIK3CA
PIK3CB,232,227,KEA3,0.2057142857142857,1,NA,NA,NA,PIK3CB
PIK3CG,241,237,KEA3,0.17714285714285713,1,NA,NA,NA,PIK3CG
PIK3R4,125,130,KEA3,0.5371428571428571,3,OTHER,VPS15,VPS15,PIK3R4
PIM1,122,125,KEA3,0.5542857142857143,3,CAMK,PIM,PIM,PIM1
PIM2,76.5,68,KEA3,0.7857142857142857,4,CAMK,PIM,PIM,PIM2
PINK1,149,154,KEA3,0.44857142857142857,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,255,248,KEA3,0.13714285714285715,1,OTHER,WEE,WEE,PKMYT1
PKN1,55.33333333333333,34,KEA3,0.8942857142857142,4,AGC,PKN,PKN,PKN1
PLK1,60,44,KEA3,0.8628571428571429,4,OTHER,PLK,PLK1,PLK1
PLK2,149.5,155,KEA3,0.44571428571428573,2,OTHER,PLK,PLK2,PLK2
PLK3,140.33333333333334,147,KEA3,0.4742857142857143,2,OTHER,PLK,PLK2,PLK3
PLK4,124,129,KEA3,0.54,3,OTHER,PLK,SAK,PLK4
PNCK,175,183,KEA3,0.3514285714285714,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,63.33333333333333,49,KEA3,0.8485714285714285,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,117,119,KEA3,0.5771428571428572,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,70,59,KEA3,0.8171428571428572,4,AGC,PKA,PKA,PRKACA
PRKACB,252,246,KEA3,0.14285714285714285,1,AGC,PKA,PKA,PRKACB
PRKCA,56.66666666666667,36,KEA3,0.8885714285714286,4,AGC,PKC,ALPHA,PRKCA
PRKCB,40.333333333333336,17,KEA3,0.9485714285714286,4,AGC,PKC,ALPHA,PRKCB
PRKCD,79.33333333333333,72,KEA3,0.7742857142857142,4,AGC,PKC,DELTA,PRKCD
PRKCE,89.33333333333333,88,KEA3,0.7142857142857143,3,AGC,PKC,ETA,PRKCE
PRKCG,89.33333333333333,88,KEA3,0.7142857142857143,3,AGC,PKC,ALPHA,PRKCG
PRKCH,11.666666666666666,7,KEA3,0.98,4,AGC,PKC,ETA,PRKCH
PRKCI,128,135,KEA3,0.5142857142857142,3,AGC,PKC,IOTA,PRKCI
PRKCQ,64.33333333333333,51,KEA3,0.8428571428571429,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,76.33333333333333,67,KEA3,0.7885714285714286,4,AGC,PKC,IOTA,PRKCZ
