Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
AURKA,114.66666666666667,116,KEA3,0.6114285714285714,3,OTHER,AUR,AUR,AURKA
AURKB,84.66666666666667,72,KEA3,0.7657142857142857,4,OTHER,AUR,AUR,AURKB
AURKC,185,185,KEA3,0.35714285714285715,2,OTHER,AUR,AUR,AURKC
AXL,129,137,KEA3,0.5228571428571429,3,TK,AXL,AXL,AXL
BLK,261,247,KEA3,0.14285714285714285,1,TK,SRC,SRCB,BLK
BMP2K,329,288,KEA3,0.022857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,120.5,123,KEA3,0.5857142857142857,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,112,111,KEA3,0.6257142857142857,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,206.5,202,KEA3,0.29714285714285715,2,TKL,STKR,TYPE2,BMPR2
BMX,55.333333333333336,39,KEA3,0.88,4,TK,TEC,TEC,BMX
BRAF,180,182,KEA3,0.3657142857142857,2,TKL,RAF,RAF,BRAF
BRSK1,226,219,KEA3,0.23714285714285716,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,314,278,KEA3,0.05142857142857143,1,CAMK,CAMKL,BRSK,BRSK2
BTK,79,62,KEA3,0.7971428571428572,4,TK,TEC,TEC,BTK
BUB1,179.5,181,KEA3,0.36857142857142855,2,OTHER,BUB,BUB,BUB1
CAMK1,201.66666666666666,199,KEA3,0.30857142857142855,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,253,244,KEA3,0.15428571428571428,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,89.33333333333333,83,KEA3,0.7171428571428572,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,221,216,KEA3,0.24571428571428572,1,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,112.33333333333333,112,KEA3,0.6228571428571429,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,86,75,KEA3,0.7571428571428571,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,129,137,KEA3,0.5228571428571429,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,153.66666666666666,160,KEA3,0.44285714285714284,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,173.5,176,KEA3,0.38571428571428573,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,288,266,KEA3,0.08571428571428572,1,AGC,DMPK,GEK,CDC42BPA
CDC7,209,206,KEA3,0.28285714285714286,2,OTHER,CDC7,CDC7,CDC7
CDK1,124,128,KEA3,0.5685714285714286,3,CMGC,CDK,CDC2,CDK1
CDK11A,277,257,KEA3,0.11142857142857143,1,CMGC,CDK,CDK11,CDK11A
CDK11A,277,257,KEA3,0.11142857142857143,1,NA,NA,NA,CDK11A
CDK12,279,259,KEA3,0.10571428571428572,1,CMGC,CDK,CRK7,CDK12
CDK15,137,144,KEA3,0.5,3,CMGC,CDK,PFTAIRE,CDK15
CDK16,32,23,KEA3,0.9285714285714286,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,201,198,KEA3,0.3142857142857143,2,CMGC,CDK,PCTAIRE,CDK18
CDK19,199,197,KEA3,0.3171428571428571,2,CMGC,CDK,CDK8,CDK19
CDK2,80.33333333333333,65,KEA3,0.7885714285714286,4,CMGC,CDK,CDC2,CDK2
CDK20,261,247,KEA3,0.14285714285714285,1,CMGC,CDK,CCRK,CDK20
CDK3,84,69,KEA3,0.7771428571428571,4,CMGC,CDK,CDC2,CDK3
CDK4,70.66666666666667,54,KEA3,0.8285714285714286,4,CMGC,CDK,CDK4,CDK4
CDK5,64.66666666666667,46,KEA3,0.8571428571428571,4,CMGC,CDK,CDK5,CDK5
CDK6,87.66666666666667,79,KEA3,0.7371428571428571,3,CMGC,CDK,CDK4,CDK6
CDK7,90.33333333333333,84,KEA3,0.7142857142857143,3,CMGC,CDK,CDK7,CDK7
CDK8,230,222,KEA3,0.2257142857142857,1,CMGC,CDK,CDK8,CDK8
CDK9,86.66666666666667,76,KEA3,0.7485714285714286,3,CMGC,CDK,CDK9,CDK9
CDKL3,283,263,KEA3,0.09428571428571429,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,127,135,KEA3,0.5371428571428571,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,88.66666666666667,81,KEA3,0.7285714285714285,3,CAMK,CAMKL,CHK1,CHEK1
CHEK2,94,90,KEA3,0.6942857142857143,3,CAMK,RAD53,RAD53,CHEK2
CHUK,123.33333333333333,127,KEA3,0.5742857142857143,3,OTHER,IKK,IKK,CHUK
CLK1,69.5,53,KEA3,0.8314285714285714,4,CMGC,CLK,CLK,CLK1
CLK2,106.5,103,KEA3,0.6485714285714286,3,CMGC,CLK,CLK,CLK2
CLK3,169,172,KEA3,0.39714285714285713,2,CMGC,CLK,CLK,CLK3
CLK4,326,287,KEA3,0.025714285714285714,1,CMGC,CLK,CLK,CLK4
CSF1R,179,180,KEA3,0.37142857142857144,2,TK,PDGFR,PDGFR,CSF1R
CSK,15.666666666666668,8,KEA3,0.9771428571428571,4,TK,CSK,CSK,CSK
CSNK1A1,114.33333333333333,115,KEA3,0.6142857142857143,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,274,254,KEA3,0.12285714285714286,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,88,80,KEA3,0.7314285714285714,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,125.66666666666667,132,KEA3,0.5457142857142857,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,233.5,227,KEA3,0.21142857142857144,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,190,190,KEA3,0.34,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,140,147,KEA3,0.4857142857142857,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,89.33333333333333,83,KEA3,0.7171428571428572,3,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,125.66666666666667,132,KEA3,0.5457142857142857,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,194.66666666666666,193,KEA3,0.3314285714285714,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,204.33333333333334,200,KEA3,0.3057142857142857,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,130,139,KEA3,0.5171428571428571,3,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,151.5,159,KEA3,0.44571428571428573,2,TK,DDR,DDR,DDR1
DDR2,30,21,KEA3,0.9342857142857143,4,TK,DDR,DDR,DDR2
DMPK,252,243,KEA3,0.16,1,AGC,DMPK,GEK,DMPK
DYRK1A,117.66666666666667,120,KEA3,0.6,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,117,118,KEA3,0.6057142857142858,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,73,57,KEA3,0.8171428571428572,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,195,194,KEA3,0.32857142857142857,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,65.5,47,KEA3,0.8542857142857143,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,198,196,KEA3,0.32,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,24,14,KEA3,0.9571428571428572,4,TK,EGFR,EGFR,EGFR
EIF2AK1,322,284,KEA3,0.03428571428571429,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,160,166,KEA3,0.41714285714285715,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,294,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,241,234,KEA3,0.18857142857142858,1,TK,EPH,EPH,EPHA2
EPHA3,91.5,86,KEA3,0.7085714285714285,3,TK,EPH,EPH,EPHA3
EPHA4,275,255,KEA3,0.11714285714285715,1,TK,EPH,EPH,EPHA4
EPHA8,336,293,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,242,235,KEA3,0.18571428571428572,1,TK,EPH,EPH,EPHB1
EPHB2,223,217,KEA3,0.24285714285714285,1,TK,EPH,EPH,EPHB2
EPHB3,73,57,KEA3,0.8171428571428572,4,TK,EPH,EPH,EPHB3
ERBB2,111.5,110,KEA3,0.6285714285714286,3,TK,EGFR,EGFR,ERBB2
ERBB4,240,233,KEA3,0.19142857142857142,1,TK,EGFR,EGFR,ERBB4
FASTK,189,188,KEA3,0.3485714285714286,2,ATYPICAL,FAST,FAST,FASTK
FER,29,18,KEA3,0.9428571428571428,4,TK,FER,FER,FER
FES,71,55,KEA3,0.8257142857142857,4,TK,FER,FER,FES
FGFR1,27,17,KEA3,0.9457142857142857,4,TK,FGFR,FGFR,FGFR1
FGFR2,126,133,KEA3,0.5428571428571428,3,TK,FGFR,FGFR,FGFR2
FGFR3,104,100,KEA3,0.66,3,TK,FGFR,FGFR,FGFR3
FGFR4,55.5,40,KEA3,0.8771428571428571,4,TK,FGFR,FGFR,FGFR4
FGR,68.5,52,KEA3,0.8342857142857143,4,TK,SRC,SRCA,FGR
FLT1,212,211,KEA3,0.26571428571428574,2,TK,VEGFR,VEGFR,FLT1
FLT3,5,2,KEA3,0.9942857142857143,4,TK,PDGFR,PDGFR,FLT3
FLT4,75,60,KEA3,0.8028571428571428,4,TK,VEGFR,VEGFR,FLT4
FRK,167,171,KEA3,0.4,2,TK,SRC,FRK,FRK
FYN,42.333333333333336,27,KEA3,0.9171428571428571,4,TK,SRC,SRCA,FYN
GRK1,333,291,KEA3,0.014285714285714285,1,AGC,GRK,GRK,GRK1
GRK2,53,38,KEA3,0.8857142857142857,4,AGC,GRK,BARK,GRK2
GRK3,232,224,KEA3,0.22,1,AGC,GRK,BARK,GRK3
GRK5,133,140,KEA3,0.5114285714285715,3,AGC,GRK,GRK,GRK5
GRK6,159,165,KEA3,0.4228571428571429,2,AGC,GRK,GRK,GRK6
GSK3A,102.33333333333333,99,KEA3,0.6657142857142857,3,CMGC,GSK,GSK,GSK3A
GSK3B,79.33333333333333,63,KEA3,0.7942857142857143,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,216,KEA3,0.24571428571428572,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,94,90,KEA3,0.6942857142857143,3,TK,SRC,SRCB,HCK
HIPK1,107,104,KEA3,0.6457142857142857,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,161.66666666666666,167,KEA3,0.4142857142857143,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,308,273,KEA3,0.06571428571428571,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,151.5,159,KEA3,0.44571428571428573,2,CMGC,DYRK,HIPK,HIPK4
ICK,289,267,KEA3,0.08285714285714285,1,CMGC,RCK,RCK,CILK1
IGF1R,118,121,KEA3,0.5914285714285714,3,TK,INSR,INSR,IGF1R
IKBKB,115,117,KEA3,0.6085714285714285,3,OTHER,IKK,IKK,IKBKB
IKBKE,124.66666666666667,130,KEA3,0.5571428571428572,3,OTHER,IKK,IKK,IKBKE
ILK,75,60,KEA3,0.8028571428571428,4,TKL,MLK,ILK,ILK
INSR,20.333333333333332,10,KEA3,0.9685714285714285,4,TK,INSR,INSR,INSR
IRAK1,124.5,129,KEA3,0.5628571428571428,3,TKL,IRAK,IRAK,IRAK1
IRAK3,261.5,248,KEA3,0.14,1,TKL,IRAK,IRAK,IRAK3
IRAK4,262,249,KEA3,0.13714285714285715,1,TKL,IRAK,IRAK,IRAK4
ITK,22.333333333333332,12,KEA3,0.9628571428571429,4,TK,TEC,TEC,ITK
JAK1,88,80,KEA3,0.7314285714285714,3,TK,JAKA,JAKA,JAK1
JAK2,16.666666666666668,9,KEA3,0.9714285714285714,4,TK,JAKA,JAKA,JAK2
JAK3,92.33333333333334,87,KEA3,0.7057142857142857,3,TK,JAKA,JAKA,JAK3
KDR,166,170,KEA3,0.4057142857142857,2,TK,VEGFR,VEGFR,KDR
KIT,11,4,KEA3,0.9885714285714285,4,TK,PDGFR,PDGFR,KIT
KSR1,173,175,KEA3,0.38857142857142857,2,TKL,RAF,KSR,KSR1
KSR2,236,231,KEA3,0.19714285714285715,1,TKL,RAF,KSR,KSR2
LATS1,210.66666666666666,209,KEA3,0.2742857142857143,2,AGC,NDR,NDR,LATS1
LATS2,118,121,KEA3,0.5914285714285714,3,AGC,NDR,NDR,LATS2
LCK,16.666666666666668,9,KEA3,0.9714285714285714,4,TK,SRC,SRCB,LCK
LIMK1,196,195,KEA3,0.32571428571428573,2,TKL,LISK,LIMK,LIMK1
LIMK2,124.5,129,KEA3,0.5628571428571428,3,TKL,LISK,LIMK,LIMK2
LRRK2,124,128,KEA3,0.5685714285714286,3,TKL,LRRK,LRRK,LRRK2
LYN,47.666666666666664,33,KEA3,0.9,4,TK,SRC,SRCB,LYN
MAK,136,143,KEA3,0.5028571428571429,3,CMGC,RCK,RCK,MAK
MAP2K1,162,168,KEA3,0.4114285714285714,2,STE,STE7,MEK1,MAP2K1
MAP2K2,189.5,189,KEA3,0.34285714285714286,2,STE,STE7,MEK1,MAP2K2
MAP2K3,198,196,KEA3,0.32,2,STE,STE7,MEK3,MAP2K3
MAP2K4,98,95,KEA3,0.6771428571428572,3,STE,STE7,MEK4,MAP2K4
MAP2K6,47,32,KEA3,0.9028571428571428,4,STE,STE7,MEK3,MAP2K6
MAP2K7,192,191,KEA3,0.33714285714285713,2,STE,STE7,MEK7,MAP2K7
MAP3K1,272,252,KEA3,0.12857142857142856,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,214,212,KEA3,0.26,2,TKL,MLK,MLK,MAP3K10
MAP3K11,201.66666666666666,199,KEA3,0.30857142857142855,2,TKL,MLK,MLK,MAP3K11
MAP3K13,244.5,238,KEA3,0.17714285714285713,1,TKL,MLK,LZK,MAP3K13
MAP3K14,176,179,KEA3,0.3742857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,290,268,KEA3,0.08,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,264,250,KEA3,0.13428571428571429,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,313,277,KEA3,0.054285714285714284,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,66.33333333333333,49,KEA3,0.8428571428571429,4,STE,STE11,ASK,MAP3K5
MAP3K6,250,242,KEA3,0.16285714285714287,1,STE,STE11,ASK,MAP3K6
MAP3K7,120.33333333333333,122,KEA3,0.5885714285714285,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,183,184,KEA3,0.36,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,134,141,KEA3,0.5085714285714286,3,STE,STE20,KHS,MAP4K1
MAP4K2,113.5,114,KEA3,0.6171428571428571,3,STE,STE20,KHS,MAP4K2
MAP4K3,259,246,KEA3,0.14857142857142858,1,STE,STE20,KHS,MAP4K3
MAP4K4,317,280,KEA3,0.045714285714285714,1,STE,STE20,MSN,MAP4K4
MAP4K5,143,151,KEA3,0.4714285714285714,2,STE,STE20,KHS,MAP4K5
MAPK1,51.66666666666667,37,KEA3,0.8885714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,121,124,KEA3,0.5828571428571429,3,CMGC,MAPK,JNK,MAPK10
MAPK11,74.66666666666667,59,KEA3,0.8114285714285714,4,CMGC,MAPK,P38,MAPK11
MAPK12,93,88,KEA3,0.7028571428571428,3,CMGC,MAPK,P38,MAPK12
MAPK13,158,164,KEA3,0.42857142857142855,2,CMGC,MAPK,P38,MAPK13
MAPK14,41,26,KEA3,0.92,4,CMGC,MAPK,P38,MAPK14
MAPK15,117.5,119,KEA3,0.6028571428571429,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,50,36,KEA3,0.8914285714285715,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,249.5,241,KEA3,0.16857142857142857,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,133,140,KEA3,0.5114285714285715,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,94.33333333333333,91,KEA3,0.6885714285714286,3,CMGC,MAPK,JNK,MAPK8
MAPK9,85.33333333333333,73,KEA3,0.7628571428571429,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,110.66666666666667,109,KEA3,0.6314285714285715,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,311,275,KEA3,0.06,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,107.33333333333333,105,KEA3,0.6428571428571429,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,140.66666666666666,148,KEA3,0.4828571428571429,2,CAMK,CAMKL,MARK,MARK2
MARK3,207.33333333333334,204,KEA3,0.2914285714285714,2,CAMK,CAMKL,MARK,MARK3
MARK4,335,292,KEA3,0.011428571428571429,1,CAMK,CAMKL,MARK,MARK4
MAST1,235.5,230,KEA3,0.20285714285714285,1,AGC,MAST,MAST,MAST1
MAST2,321,283,KEA3,0.037142857142857144,1,AGC,MAST,MAST,MAST2
MATK,128,136,KEA3,0.5314285714285715,3,TK,CSK,CSK,MATK
MELK,282,262,KEA3,0.09714285714285714,1,CAMK,CAMKL,MELK,MELK
MERTK,26,15,KEA3,0.9514285714285714,4,TK,AXL,AXL,MERTK
MET,15.666666666666666,7,KEA3,0.98,4,TK,MET,MET,MET
MKNK1,187.33333333333334,187,KEA3,0.3514285714285714,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,245.5,240,KEA3,0.17142857142857143,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,234.5,228,KEA3,0.20857142857142857,1,CMGC,RCK,RCK,MOK
MOS,312,276,KEA3,0.05714285714285714,1,OTHER,MOS,MOS,MOS
MST1R,83,68,KEA3,0.78,4,TK,MET,MET,MST1R
MTOR,108,106,KEA3,0.64,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,209.5,207,KEA3,0.28,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,295,271,KEA3,0.07142857142857142,1,STE,STE20,NINAC,MYO3A
NEK10,231,223,KEA3,0.22285714285714286,1,OTHER,NEK,NEK10,NEK10
NEK11,320,282,KEA3,0.04,1,OTHER,NEK,NEK11,NEK11
NEK2,86.66666666666667,76,KEA3,0.7485714285714286,3,OTHER,NEK,NEK2,NEK2
NEK3,145.5,155,KEA3,0.46,2,OTHER,NEK,NEK1,NEK3
NEK4,211,210,KEA3,0.26857142857142857,2,OTHER,NEK,NEK4,NEK4
NEK6,67,51,KEA3,0.8371428571428572,4,OTHER,NEK,NEK6,NEK6
NEK8,206.5,202,KEA3,0.29714285714285715,2,OTHER,NEK,NEK8,NEK8
NEK9,85.5,74,KEA3,0.76,4,OTHER,NEK,NEK8,NEK9
NIM1K,243,236,KEA3,0.18285714285714286,1,CAMK,CAMKL,NIM1,NIM1K
NLK,171.33333333333334,174,KEA3,0.3914285714285714,2,CMGC,MAPK,NMO,NLK
NPR2,66.5,50,KEA3,0.84,4,RGC,RGC,RGC,NPR2
NRBP2,227,220,KEA3,0.23142857142857143,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,3,1,KEA3,1,4,TK,TRK,TRK,NTRK1
NTRK2,281,261,KEA3,0.1,1,TK,TRK,TRK,NTRK2
NTRK3,142,149,KEA3,0.47714285714285715,2,TK,TRK,TRK,NTRK3
NUAK1,142.66666666666666,150,KEA3,0.4742857142857143,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,309,274,KEA3,0.06285714285714286,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,275,255,KEA3,0.11714285714285715,1,STE,STE20,FRAY,OXSR1
PAK1,86.66666666666667,76,KEA3,0.7485714285714286,3,STE,STE20,PAKA,PAK1
PAK2,126.66666666666667,134,KEA3,0.54,3,STE,STE20,PAKA,PAK2
PAK3,176,179,KEA3,0.3742857142857143,2,STE,STE20,PAKA,PAK3
PAK4,61.666666666666664,43,KEA3,0.8657142857142858,4,STE,STE20,PAKB,PAK4
PAK5,276,256,KEA3,0.11428571428571428,1,STE,STE20,PAKB,PAK5
PAK6,138,145,KEA3,0.4942857142857143,2,STE,STE20,PAKB,PAK6
PASK,258,245,KEA3,0.15142857142857144,1,CAMK,CAMKL,PASK,PASK
PBK,209,206,KEA3,0.28285714285714286,2,OTHER,TOPK,TOPK,PBK
PDGFRA,58,42,KEA3,0.8685714285714285,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,26.666666666666668,16,KEA3,0.9485714285714286,4,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,285,265,KEA3,0.08857142857142856,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,56,41,KEA3,0.8742857142857143,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,46,31,KEA3,0.9057142857142857,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,31,22,KEA3,0.9314285714285714,4,NA,NA,NA,PIK3CA
PIK3CB,273,253,KEA3,0.12571428571428572,1,NA,NA,NA,PIK3CB
PIK3CG,280,260,KEA3,0.10285714285714286,1,NA,NA,NA,PIK3CG
PIK3R4,99,96,KEA3,0.6742857142857143,3,OTHER,VPS15,VPS15,PIK3R4
PIM1,104,100,KEA3,0.66,3,CAMK,PIM,PIM,PIM1
PIM2,96,93,KEA3,0.6828571428571428,3,CAMK,PIM,PIM,PIM2
PINK1,151,158,KEA3,0.4514285714285714,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,235,229,KEA3,0.2057142857142857,1,OTHER,WEE,WEE,PKMYT1
PKN1,48.333333333333336,34,KEA3,0.8971428571428571,4,AGC,PKN,PKN,PKN1
PLK1,84.33333333333333,70,KEA3,0.7714285714285715,4,OTHER,PLK,PLK1,PLK1
PLK2,154,161,KEA3,0.43714285714285717,2,OTHER,PLK,PLK2,PLK2
PLK3,135,142,KEA3,0.5057142857142857,3,OTHER,PLK,PLK2,PLK3
PLK4,128,136,KEA3,0.5314285714285715,3,OTHER,PLK,SAK,PLK4
PNCK,175,178,KEA3,0.38,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,63.333333333333336,45,KEA3,0.86,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,124.66666666666667,130,KEA3,0.5571428571428572,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,76,61,KEA3,0.8,4,AGC,PKA,PKA,PRKACA
PRKACB,245,239,KEA3,0.1742857142857143,1,AGC,PKA,PKA,PRKACB
PRKCA,66.33333333333333,49,KEA3,0.8428571428571429,4,AGC,PKC,ALPHA,PRKCA
PRKCB,29.666666666666668,20,KEA3,0.9371428571428572,4,AGC,PKC,ALPHA,PRKCB
PRKCD,66,48,KEA3,0.8485714285714285,4,AGC,PKC,DELTA,PRKCD
PRKCE,66,48,KEA3,0.8485714285714285,4,AGC,PKC,ETA,PRKCE
PRKCG,93.33333333333333,89,KEA3,0.7,3,AGC,PKC,ALPHA,PRKCG
PRKCH,29.333333333333332,19,KEA3,0.94,4,AGC,PKC,ETA,PRKCH
PRKCI,122.33333333333333,125,KEA3,0.58,3,AGC,PKC,IOTA,PRKCI
PRKCQ,81,66,KEA3,0.7857142857142857,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,87.66666666666667,79,KEA3,0.7371428571428571,3,AGC,PKC,IOTA,PRKCZ
PRKD1,21.666666666666668,11,KEA3,0.9657142857142857,4,CAMK,PKD,PKD,PRKD1
